frequency,comm_auth,tfidf_title,tfidf_citance_avg,tfidf_citance_max,wmd_title,wmd_citance_avg,wmd_citance_max,len_citance_avg,len_citance_max,vad_pos_max,vad_neg_max,vad_neu_max,vad_com_max,vad_pos_avg,vad_neg_avg,vad_neu_avg,vad_com_avg,label
1,0,0.0,0.061214170887196245,0.061214170887196245,0.2906319017572469,0.5469187428826644,0.5469187428826644,584.0,584,0.039,0.0,0.961,0.296,0.039,0.0,0.961,0.296,0,
1,0,0.11521554337793122,0.06326825223383487,0.06326825223383487,0.41784033963677986,0.5021312690120397,0.5021312690120397,560.0,560,0.026,0.0,0.974,0.3182,0.026,0.0,0.974,0.3182,0,
1,0,0.1799889188118066,0.0,0.0,0.2661001905449459,0.6423168335288482,0.6423168335288482,111.0,111,0.147,0.0,0.853,0.4767,0.147,0.0,0.853,0.4767,1,
1,0,0.0,0.06555934333786011,0.06555934333786011,0.347790786820389,0.5666923793152875,0.5666923793152875,499.0,499,0.019,0.0,0.981,0.0772,0.019,0.0,0.981,0.0772,0,
1,0,0.0,0.0,0.0,0.622604788196683,0.5625528675530602,0.5625528675530602,90.0,90,0.147,0.0,0.853,0.2263,0.147,0.0,0.853,0.2263,1,
1,0,0.08768681980142445,0.0,0.0,0.2946869936052979,0.5286682230195425,0.5286682230195425,262.0,262,0.067,0.085,0.849,-0.4215,0.067,0.085,0.849,-0.4215,0,
1,0,0.0,0.06326825223383487,0.06326825223383487,0.5203710534477344,0.5032937901559782,0.5032937901559782,560.0,560,0.026,0.0,0.974,0.3182,0.026,0.0,0.974,0.3182,0,
1,0,0.0,0.0,0.0,0.41462895337294375,0.554784360671899,0.554784360671899,177.0,177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.06326825223383487,0.06326825223383487,0.47107795700242866,0.5215456335141293,0.5215456335141293,566.0,566,0.026,0.0,0.974,0.3182,0.026,0.0,0.974,0.3182,0,
1,0,0.0,0.05698850790850492,0.05698850790850492,0.48361379611176747,0.47953529960646907,0.47953529960646907,262.0,262,0.045,0.0,0.955,0.2023,0.045,0.0,0.955,0.2023,0,
1,0,0.0,0.0,0.0,0.3727177479072988,0.45439237956260864,0.45439237956260864,227.0,227,0.0,0.062,0.937,-0.296,0.0,0.062,0.937,-0.296,0,
1,0,0.0,0.07038026277210335,0.07038026277210335,0.47239797252816396,0.5671453685432495,0.5671453685432495,456.0,456,0.02,0.0,0.98,0.0772,0.02,0.0,0.98,0.0772,0,
1,0,0.07970251181266945,0.0,0.0,0.3873550775038479,0.5589729714194359,0.5589729714194359,266.0,266,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.11521554337793122,0.06555934333786011,0.06555934333786011,0.3658375008878714,0.5671052039153125,0.5671052039153125,500.0,500,0.019,0.0,0.981,0.0772,0.019,0.0,0.981,0.0772,0,
1,0,0.0,0.0,0.0,0.3984132087103238,0.4512379409370912,0.4512379409370912,143.0,143,0.137,0.0,0.863,0.4019,0.137,0.0,0.863,0.4019,0,
1,0,0.0,0.018387390120519154,0.018387390120519154,0.8659125227093777,0.42910841037354663,0.42910841037354663,645.0,645,0.029,0.091,0.881,-0.6497,0.029,0.091,0.881,-0.6497,1,
1,0,0.36802320875611494,0.0,0.0,0.35570566615218324,0.5174481837399897,0.5174481837399897,137.0,137,0.188,0.106,0.706,0.2732,0.188,0.106,0.706,0.2732,1,
1,0,0.18340782662696314,0.0,0.0,0.3445774822341446,0.3970713572393901,0.3970713572393901,138.0,138,0.063,0.107,0.829,-0.2263,0.063,0.107,0.829,-0.2263,0,
1,0,0.1928013231703809,0.0,0.0,0.2686636577645642,0.7116823819015212,0.7116823819015212,60.0,60,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.2746117864358065,0.0,0.0,0.3304831634819313,0.3437716563099774,0.3437716563099774,274.0,274,0.0,0.286,0.714,-0.8625,0.0,0.286,0.714,-0.8625,0,
1,0,0.18340782662696314,0.048514441569032465,0.048514441569032465,0.33093904112587813,0.2916152948312378,0.2916152948312378,155.0,155,0.0,0.209,0.791,-0.7003,0.0,0.209,0.791,-0.7003,0,
1,0,0.07874460345594508,0.05447305548474797,0.05447305548474797,0.2968472174492482,0.4045559097104639,0.4045559097104639,119.0,119,0.261,0.117,0.623,0.4019,0.261,0.117,0.623,0.4019,0,
2,0,0.2532094495161745,0.0,0.0,0.4076784950213842,0.9314530447610632,1.2383680450557206,34.5,65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.41516041217813876,0.42880905269515557,0.42880905269515557,180.0,180,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0429525926976001,0.0429525926976001,0.3850571953971679,0.2968157672081218,0.2968157672081218,217.0,217,0.0,0.084,0.916,-0.431,0.0,0.084,0.916,-0.431,1,
2,0,0.1928013231703809,0.0,0.0,0.33921485422431047,0.9670741284442486,1.2383680450557206,33.5,63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.3380622984535966,0.3321657434631323,0.3321657434631323,344.0,344,0.08,0.212,0.708,-0.8625,0.08,0.212,0.708,-0.8625,1,
1,0,0.20380370846518475,0.0,0.0,0.3894994718415617,0.3940747618007131,0.3940747618007131,124.0,124,0.0,0.191,0.809,-0.5423,0.0,0.191,0.809,-0.5423,0,
1,0,0.05664409592863685,0.08547343141682893,0.08547343141682893,0.406960891904468,0.22890242302723968,0.22890242302723968,255.0,255,0.226,0.0,0.774,0.802,0.226,0.0,0.774,0.802,0,
1,0,0.11030752083961383,0.1016306697911266,0.1016306697911266,0.3152403055949634,0.2982504930255266,0.2982504930255266,199.0,199,0.0,0.076,0.924,-0.34,0.0,0.076,0.924,-0.34,1,
1,0,0.0,0.05303240066198663,0.05303240066198663,0.3698663424799832,0.3206116706774538,0.3206116706774538,283.0,283,0.056,0.0,0.944,0.3182,0.056,0.0,0.944,0.3182,1,
1,0,0.06373021469619994,0.052041516089177474,0.052041516089177474,0.2794031012237283,0.25935590474670434,0.25935590474670434,323.0,323,0.19,0.033,0.777,0.7976,0.19,0.033,0.777,0.7976,1,
1,0,0.1021400742864553,0.029352109213202998,0.029352109213202998,0.4189676078459605,0.2845793713773094,0.2845793713773094,257.0,257,0.057,0.0,0.943,0.2023,0.057,0.0,0.943,0.2023,1,
1,0,0.0,0.14195079859538143,0.14195079859538143,0.33498811824768804,0.279210313092647,0.279210313092647,435.0,435,0.034,0.07,0.896,-0.34,0.034,0.07,0.896,-0.34,1,
1,0,0.11030752083961383,0.11787125057962655,0.11787125057962655,0.3430239141629975,0.2870049328031564,0.2870049328031564,263.0,263,0.1,0.0,0.9,0.4582,0.1,0.0,0.9,0.4582,0,
1,0,0.0,0.11787125057962655,0.11787125057962655,0.18892800191620096,0.2870049328031564,0.2870049328031564,263.0,263,0.1,0.0,0.9,0.4582,0.1,0.0,0.9,0.4582,0,
1,0,0.0,0.11233305110989936,0.11233305110989936,0.2826505045677926,0.22469566372904765,0.22469566372904765,284.0,284,0.0,0.194,0.806,-0.8555,0.0,0.194,0.806,-0.8555,0,
1,0,0.11030752083961383,0.022962517562569076,0.022962517562569076,0.34634787788819027,0.2298740073448195,0.2298740073448195,350.0,350,0.081,0.0,0.919,0.5106,0.081,0.0,0.919,0.5106,0,
1,0,0.0,0.0,0.0,0.4060897898950615,0.7451933196710021,0.7451933196710021,222.0,222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.048514441569032465,0.01852048836486919,0.01852048836486919,0.3330370419973594,0.376111691009076,0.376111691009076,374.0,374,0.143,0.024,0.832,0.8519,0.143,0.024,0.832,0.8519,1,
1,0,0.11030752083961383,0.052041516089177474,0.052041516089177474,0.40379160880821674,0.2594060517255714,0.2594060517255714,323.0,323,0.19,0.033,0.777,0.7976,0.19,0.033,0.777,0.7976,1,
1,0,0.06261451546913585,0.05303240066198663,0.05303240066198663,0.43483475609798405,0.32042596603654433,0.32042596603654433,283.0,283,0.056,0.0,0.944,0.3182,0.056,0.0,0.944,0.3182,1,
1,0,0.0,0.029352109213202998,0.029352109213202998,0.28155664479168474,0.2850593404668408,0.2850593404668408,257.0,257,0.057,0.0,0.943,0.2023,0.057,0.0,0.943,0.2023,0,
1,0,0.0,0.02866157755289528,0.02866157755289528,0.2906820022502051,0.29000220549403677,0.29000220549403677,258.0,258,0.057,0.0,0.943,0.2023,0.057,0.0,0.943,0.2023,0,
1,0,0.0,0.02866157755289528,0.02866157755289528,0.3317109404951213,0.29006469828274273,0.29006469828274273,258.0,258,0.057,0.0,0.943,0.2023,0.057,0.0,0.943,0.2023,1,
1,0,0.0,0.015296460204989709,0.015296460204989709,0.30465454591176694,0.23086356448359652,0.23086356448359652,735.0,735,0.015,0.043,0.942,-0.4588,0.015,0.043,0.942,-0.4588,0,
1,0,0.0,0.015296460204989709,0.015296460204989709,0.32715544697231236,0.23082079104994854,0.23082079104994854,735.0,735,0.015,0.043,0.942,-0.4588,0.015,0.043,0.942,-0.4588,1,
1,0,0.0,0.015296460204989709,0.015296460204989709,0.21048488986978786,0.23087087029798248,0.23087087029798248,733.0,733,0.015,0.043,0.942,-0.4588,0.015,0.043,0.942,-0.4588,1,
1,0,0.03924270151307828,0.028728130838151626,0.028728130838151626,0.4568067328626835,0.4006078972045536,0.4006078972045536,377.0,377,0.114,0.0,0.886,0.7346,0.114,0.0,0.886,0.7346,0,
1,0,0.04416233594259861,0.096070157992405,0.096070157992405,0.5016838048800337,0.42110519087396003,0.42110519087396003,335.0,335,0.132,0.04,0.827,0.6124,0.132,0.04,0.827,0.6124,1,
1,0,0.03673406111884344,0.11586674871288377,0.11586674871288377,0.39225970720951814,0.3451723495016439,0.3451723495016439,320.0,320,0.0,0.051,0.949,-0.2732,0.0,0.051,0.949,-0.2732,0,
1,0,0.35639229999036276,0.17721061083909426,0.17721061083909426,0.29787446833335024,0.34083738753725124,0.34083738753725124,172.0,172,0.127,0.164,0.709,-0.0018,0.127,0.164,0.709,-0.0018,1,
1,0,0.07970251181266945,0.04604360647426782,0.04604360647426782,0.31637864281781636,0.45338152142443944,0.45338152142443944,93.0,93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.17578607839334617,0.03078232750649375,0.03078232750649375,0.46165370251249854,0.3557238693947432,0.3557238693947432,249.0,249,0.147,0.068,0.785,0.4767,0.147,0.068,0.785,0.4767,1,
1,0,0.07970251181266945,0.024700713493349614,0.024700713493349614,0.31637960684637145,0.3072390976074911,0.3072390976074911,284.0,284,0.129,0.0,0.871,0.6705,0.129,0.0,0.871,0.6705,1,
1,0,0.043997326267831816,0.05674578730406369,0.05674578730406369,0.43751680646725616,0.4007083116823527,0.4007083116823527,738.0,738,0.015,0.131,0.854,-0.899,0.015,0.131,0.854,-0.899,1,
1,0,0.16100926360188375,0.13770166834953732,0.13770166834953732,0.3810499409932681,0.34215894707342975,0.34215894707342975,503.0,503,0.0,0.109,0.891,-0.802,0.0,0.109,0.891,-0.802,1,
1,0,0.2988704091002395,0.26555291310209517,0.26555291310209517,0.34108980501965125,0.3388868441050094,0.3388868441050094,330.0,330,0.0,0.148,0.852,-0.6801,0.0,0.148,0.852,-0.6801,0,
1,0,0.22571813448370495,0.26555291310209517,0.26555291310209517,0.34888184704361996,0.33886001344781913,0.33886001344781913,330.0,330,0.0,0.148,0.852,-0.6801,0.0,0.148,0.852,-0.6801,0,
1,0,0.1834078266269632,0.26555291310209517,0.26555291310209517,0.21058228564816175,0.3396322722783488,0.3396322722783488,323.0,323,0.0,0.148,0.852,-0.6801,0.0,0.148,0.852,-0.6801,0,
1,0,0.20804287192636886,0.26555291310209517,0.26555291310209517,0.3429810496381336,0.34015683964368426,0.34015683964368426,323.0,323,0.0,0.148,0.852,-0.6801,0.0,0.148,0.852,-0.6801,0,
1,0,0.11886973909903449,0.05674578730406369,0.05674578730406369,0.3603679209916319,0.40082819373371065,0.40082819373371065,738.0,738,0.015,0.131,0.854,-0.899,0.015,0.131,0.854,-0.899,1,
1,0,0.13234857063656771,0.05674578730406369,0.05674578730406369,0.3817160689960718,0.4007659960170159,0.4007659960170159,738.0,738,0.015,0.131,0.854,-0.899,0.015,0.131,0.854,-0.899,1,
1,0,0.16043973993961202,0.05674578730406369,0.05674578730406369,0.43879389455057394,0.4007451383036781,0.4007451383036781,738.0,738,0.015,0.131,0.854,-0.899,0.015,0.131,0.854,-0.899,1,
1,0,0.1707761131901165,0.05674578730406369,0.05674578730406369,0.5359616271546856,0.40072891960271645,0.40072891960271645,738.0,738,0.015,0.131,0.854,-0.899,0.015,0.131,0.854,-0.899,1,
1,0,0.11521554337793123,0.26555291310209517,0.26555291310209517,0.352803158030077,0.33943548584985284,0.33943548584985284,323.0,323,0.0,0.148,0.852,-0.6801,0.0,0.148,0.852,-0.6801,0,
1,0,0.07700451291375815,0.04840481852390736,0.04840481852390736,0.36161513684122487,0.37133454900605717,0.37133454900605717,110.0,110,0.065,0.139,0.796,-0.3612,0.065,0.139,0.796,-0.3612,0,
1,0,0.1834078266269632,0.03078232750649375,0.03078232750649375,0.3796186388600637,0.35581814500799736,0.35581814500799736,249.0,249,0.147,0.068,0.785,0.4767,0.147,0.068,0.785,0.4767,0,
1,0,0.24963549414381236,0.14104967829106718,0.14104967829106718,0.44623422889538533,0.32546126533957054,0.32546126533957054,411.0,411,0.062,0.174,0.764,-0.7463,0.062,0.174,0.764,-0.7463,0,
1,0,0.05850970413367295,0.14104967829106718,0.14104967829106718,0.46150835483094843,0.3254648836253248,0.3254648836253248,411.0,411,0.062,0.174,0.764,-0.7463,0.062,0.174,0.764,-0.7463,0,
1,0,0.19933326305280258,0.03078232750649375,0.03078232750649375,0.4875755304399058,0.3557634292397158,0.3557634292397158,249.0,249,0.147,0.068,0.785,0.4767,0.147,0.068,0.785,0.4767,0,
1,0,0.051171029771728015,0.1804796427163822,0.1804796427163822,0.3733613746710436,0.4891605594667384,0.4891605594667384,501.0,501,0.15,0.172,0.678,-0.235,0.15,0.172,0.678,-0.235,0,
1,0,0.07970251181266945,0.1804796427163822,0.1804796427163822,0.6309391873834055,0.48918326551825936,0.48918326551825936,501.0,501,0.15,0.172,0.678,-0.235,0.15,0.172,0.678,-0.235,0,
1,0,0.04840481852390736,0.11586674871288377,0.11586674871288377,0.38457456096279635,0.3448086641407779,0.3448086641407779,320.0,320,0.0,0.051,0.949,-0.2732,0.0,0.051,0.949,-0.2732,0,
1,0,0.07030492086459506,0.14104967829106718,0.14104967829106718,0.35979551530589265,0.325595656334982,0.325595656334982,411.0,411,0.062,0.174,0.764,-0.7463,0.062,0.174,0.764,-0.7463,0,
1,0,0.0,0.03078232750649375,0.03078232750649375,0.43392407768575186,0.3888877772253967,0.3888877772253967,264.0,264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.0,0.06670172553828721,0.06670172553828721,0.39493730373090896,0.44042885901950113,0.44042885901950113,147.0,147,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.05447305548474798,0.0,0.0,0.3122108347209455,0.4542007186477129,0.4542007186477129,175.0,175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.12442854619985261,0.09655893654817513,0.09655893654817513,0.3679204152190906,0.3495172817465994,0.3495172817465994,288.0,288,0.133,0.11,0.757,0.25,0.133,0.11,0.757,0.25,1,
1,0,0.07030492086459504,0.032957177740365697,0.032957177740365697,0.2946125397611715,0.43206804389216,0.43206804389216,216.0,216,0.0,0.088,0.912,-0.34,0.0,0.088,0.912,-0.34,1,
1,0,0.0,0.15817805489720554,0.15817805489720554,0.34410498414515717,0.3323374923418514,0.3323374923418514,236.0,236,0.0,0.121,0.879,-0.5267,0.0,0.121,0.879,-0.5267,1,
1,0,0.09642199947477413,0.06670172553828721,0.06670172553828721,0.4359637646141143,0.4313141253972907,0.4313141253972907,151.0,151,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.07030492086459506,0.12441419100967037,0.12441419100967037,0.41955246241215327,0.4241662961976203,0.4241662961976203,186.0,186,0.0,0.203,0.797,-0.6249,0.0,0.203,0.797,-0.6249,0,
1,0,0.11521554337793123,0.2202881505618297,0.2202881505618297,0.36096726725868994,0.33416114059283464,0.33416114059283464,270.0,270,0.0,0.202,0.798,-0.7269,0.0,0.202,0.798,-0.7269,0,
1,0,0.05117102977172802,0.14104967829106718,0.14104967829106718,0.3434471944369799,0.32554662319027144,0.32554662319027144,411.0,411,0.062,0.174,0.764,-0.7463,0.062,0.174,0.764,-0.7463,0,
1,0,0.03918461513531269,0.1683103093291143,0.1683103093291143,0.4092149359244066,0.3171158865351037,0.3171158865351037,356.0,356,0.0,0.081,0.919,-0.5267,0.0,0.081,0.919,-0.5267,1,
1,0,0.0,0.1683103093291143,0.1683103093291143,0.3729986718106133,0.3170894781560841,0.3170894781560841,358.0,358,0.0,0.081,0.919,-0.5267,0.0,0.081,0.919,-0.5267,1,
1,0,0.0,0.1683103093291143,0.1683103093291143,0.5411723568849179,0.317038830486457,0.317038830486457,358.0,358,0.0,0.081,0.919,-0.5267,0.0,0.081,0.919,-0.5267,1,
1,0,0.04840481852390735,0.0,0.0,0.3558619092875328,0.42850418982010935,0.42850418982010935,142.0,142,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.16043973993961202,0.3041257418754934,0.3041257418754934,0.3036526401646065,0.29245773109530004,0.29245773109530004,156.0,156,0.0,0.227,0.773,-0.5267,0.0,0.227,0.773,-0.5267,0,
1,0,0.38516610068048585,0.3041257418754934,0.3041257418754934,0.2802242087607265,0.2923387647155112,0.2923387647155112,156.0,156,0.0,0.227,0.773,-0.5267,0.0,0.227,0.773,-0.5267,0,
1,0,0.22028815056182977,0.3041257418754934,0.3041257418754934,0.42722817745431996,0.2921507823864123,0.2921507823864123,156.0,156,0.0,0.227,0.773,-0.5267,0.0,0.227,0.773,-0.5267,0,
1,0,0.0,0.0314587573081836,0.0314587573081836,0.37440332027628537,0.389197651020696,0.389197651020696,263.0,263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.04604360647426782,0.15625822863805192,0.15625822863805192,0.4127624937363333,0.3210945727525493,0.3210945727525493,296.0,296,0.0,0.14,0.86,-0.6908,0.0,0.14,0.86,-0.6908,1,
1,0,0.04060932576976731,0.15625822863805192,0.15625822863805192,0.4729280511303982,0.3209862449259322,0.3209862449259322,296.0,296,0.0,0.14,0.86,-0.6908,0.0,0.14,0.86,-0.6908,1,
1,0,0.0,0.20541155456937024,0.20541155456937024,0.38024108674088114,0.37987475909515417,0.37987475909515417,382.0,382,0.035,0.169,0.797,-0.7745,0.035,0.169,0.797,-0.7745,1,
1,0,0.0,0.20541155456937024,0.20541155456937024,0.3944588170372063,0.3798064967972235,0.3798064967972235,382.0,382,0.035,0.169,0.797,-0.7745,0.035,0.169,0.797,-0.7745,1,
1,0,0.0,0.0,0.0,0.3654030532000116,0.341650712197155,0.341650712197155,181.0,181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.211972371710262,0.13797394741164487,0.13797394741164487,0.3508900496472642,0.3304124824646217,0.3304124824646217,173.0,173,0.128,0.0,0.872,0.5473,0.128,0.0,0.872,0.5473,1,
1,0,0.04885067412069597,0.0,0.0,0.4068857627798758,0.3909071136922216,0.3909071136922216,177.0,177,0.0,0.104,0.896,-0.4215,0.0,0.104,0.896,-0.4215,0,
1,0,0.0,0.0,0.0,0.3649034960927167,0.41061493404663274,0.41061493404663274,176.0,176,0.0,0.104,0.896,-0.4215,0.0,0.104,0.896,-0.4215,0,
1,0,0.11301439924746419,0.027516467115510493,0.027516467115510493,0.2780436070909628,0.41256437667709966,0.41256437667709966,178.0,178,0.074,0.0,0.926,0.25,0.074,0.0,0.926,0.25,0,
1,0,0.14577994856555232,0.027516467115510493,0.027516467115510493,0.41111057853623384,0.41500732389672546,0.41500732389672546,178.0,178,0.074,0.0,0.926,0.25,0.074,0.0,0.926,0.25,0,
1,0,0.10318898533313867,0.0,0.0,0.31083027654600465,0.409864415324999,0.409864415324999,312.0,312,0.061,0.0,0.939,0.34,0.061,0.0,0.939,0.34,0,
1,0,0.0895599927795684,0.0,0.0,0.35277210964218436,0.3606915648502348,0.3606915648502348,324.0,324,0.039,0.041,0.919,-0.0258,0.039,0.041,0.919,-0.0258,0,
1,0,0.1988947003319086,0.2030798982616796,0.2030798982616796,0.3365740498779908,0.28940186125999773,0.28940186125999773,383.0,383,0.067,0.039,0.894,0.1779,0.067,0.039,0.894,0.1779,0,
1,0,0.0,0.06031287495909173,0.06031287495909173,0.34138091572524193,0.3167753821983842,0.3167753821983842,380.0,380,0.0,0.081,0.919,-0.6124,0.0,0.081,0.919,-0.6124,0,
1,0,0.04272349923506946,0.0736200203676814,0.0736200203676814,0.3614740724214364,0.35653140375791215,0.35653140375791215,825.0,825,0.0,0.026,0.974,-0.4019,0.0,0.026,0.974,-0.4019,0,
1,0,0.0895599927795684,0.0736200203676814,0.0736200203676814,0.3484134395342837,0.36244918899481304,0.36244918899481304,822.0,822,0.0,0.026,0.974,-0.4019,0.0,0.026,0.974,-0.4019,0,
1,0,0.10318898533313867,0.03164334796771779,0.03164334796771779,0.27109448857833335,0.4170632645287883,0.4170632645287883,139.0,139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.32092087397595315,0.5151217541202697,0.5151217541202697,150.0,150,0.28,0.0,0.72,0.6808,0.28,0.0,0.72,0.6808,0,
1,0,0.0,0.06031287495909173,0.06031287495909173,0.36007568840501747,0.3575458263846956,0.3575458263846956,390.0,390,0.0,0.081,0.919,-0.6124,0.0,0.081,0.919,-0.6124,0,
1,0,0.045480412544293726,0.0,0.0,0.2833178971504681,0.5023659392356378,0.5023659392356378,156.0,156,0.28,0.0,0.72,0.6808,0.28,0.0,0.72,0.6808,0,
1,0,0.09533922763834013,0.0472920998278615,0.0472920998278615,0.3041590059119747,0.31653501589251787,0.31653501589251787,280.0,280,0.052,0.119,0.829,-0.3818,0.052,0.119,0.829,-0.3818,0,
1,0,0.0,0.0,0.0,0.3243954988493631,0.45556609388527036,0.45556609388527036,165.0,165,0.075,0.0,0.925,0.2732,0.075,0.0,0.925,0.2732,0,
1,0,0.0,0.20098054865035217,0.20098054865035217,0.4348042245117018,0.2720759111732759,0.2720759111732759,391.0,391,0.067,0.039,0.894,0.1779,0.067,0.039,0.894,0.1779,0,
1,0,0.11521554337793122,0.051562699943804205,0.051562699943804205,0.27167177169402396,0.3967603494231431,0.3967603494231431,186.0,186,0.043,0.0,0.957,0.0772,0.043,0.0,0.957,0.0772,0,
1,0,0.09193998174078082,0.06655924660794856,0.06655924660794856,0.30252539134775375,0.5023800035101078,0.5023800035101078,115.0,115,0.0,0.116,0.884,-0.2732,0.0,0.116,0.884,-0.2732,1,
1,0,0.2605556710562624,0.0,0.0,0.23412436172949042,0.7675807285911033,0.7675807285911033,53.0,53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.0,0.051562699943804205,0.051562699943804205,0.5383906560717426,0.41699635724203266,0.41699635724203266,187.0,187,0.043,0.0,0.957,0.0772,0.043,0.0,0.957,0.0772,0,
1,0,0.10163066979112656,0.1316969867901709,0.1316969867901709,0.42568492714471523,0.338359884417236,0.338359884417236,308.0,308,0.055,0.055,0.89,-0.0027,0.055,0.055,0.89,-0.0027,1,
1,0,0.11521554337793122,0.05015023779433868,0.05015023779433868,0.33488476027839054,0.4489847278716232,0.4489847278716232,211.0,211,0.175,0.111,0.713,0.5023,0.175,0.111,0.713,0.5023,0,
1,0,0.36098742132325357,0.21904412377378987,0.21904412377378987,0.35663968025260623,0.35135165085207554,0.35135165085207554,211.0,211,0.0,0.049,0.951,-0.128,0.0,0.049,0.951,-0.128,0,
1,0,0.0,0.0547871654706231,0.0547871654706231,0.404478049157627,0.40461280243018577,0.40461280243018577,185.0,185,0.081,0.042,0.877,0.296,0.081,0.042,0.877,0.296,0,
1,0,0.0,0.0,0.0,0.48640305606239426,0.40893958649538487,0.40893958649538487,213.0,213,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.10163066979112656,0.12699723850543979,0.12699723850543979,0.4052165289711514,0.42620117388531387,0.42620117388531387,251.0,251,0.0,0.102,0.898,-0.4939,0.0,0.102,0.898,-0.4939,1,
1,0,0.0,0.0,0.0,0.37201364577768753,0.5411103833526877,0.5411103833526877,130.0,130,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.41299595087670643,0.5538582466723375,0.5538582466723375,239.0,239,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0845798608014702,0.0,0.0,0.40399462607394976,0.5540541315281707,0.5540541315281707,240.0,240,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.42178715806188205,0.543856084417347,0.543856084417347,227.0,227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.20199309249791833,0.0,0.0,0.2806275419782872,0.7373270247126421,0.7373270247126421,44.0,44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0845798608014702,0.0,0.0,0.41010505696204,0.506003635715199,0.506003635715199,108.0,108,0.119,0.0,0.881,0.2263,0.119,0.0,0.881,0.2263,0,
1,0,0.0,0.04764190055244529,0.04764190055244529,0.452069735469477,0.4928182026693961,0.4928182026693961,199.0,199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.06997254341808112,0.03672681724811504,0.03672681724811504,0.41213125926620736,0.42558346740922726,0.42558346740922726,347.0,347,0.053,0.038,0.909,0.2023,0.053,0.038,0.909,0.2023,0,
1,0,0.0845798608014702,0.05310164907014781,0.05310164907014781,0.37943199197555055,0.43144153195724344,0.43144153195724344,198.0,198,0.13,0.0,0.87,0.5574,0.13,0.0,0.87,0.5574,0,
1,0,0.10163066979112656,0.03971688448235977,0.03971688448235977,0.3055044811449456,0.4096144895164309,0.4096144895164309,336.0,336,0.035,0.063,0.902,-0.1336,0.035,0.063,0.902,-0.1336,0,
1,0,0.0,0.0,0.0,0.4152594440599427,0.5089382291017736,0.5089382291017736,137.0,137,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.485299107494213,0.4374282181963952,0.4374282181963952,104.0,104,0.188,0.0,0.812,0.5719,0.188,0.0,0.812,0.5719,0,
1,0,0.4494364165239821,0.035706605252891044,0.035706605252891044,0.4144307469350379,0.4239026211312334,0.4239026211312334,360.0,360,0.051,0.037,0.912,0.2023,0.051,0.037,0.912,0.2023,0,
1,0,0.11521554337793122,0.0,0.0,0.5416324031456867,0.5649022962306496,0.5649022962306496,101.0,101,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.1362763414390864,0.07874460345594507,0.07874460345594507,0.39203395473468655,0.47384030013446615,0.47384030013446615,217.0,217,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.10163066979112656,0.0,0.0,0.3119799397465915,0.6473931195184042,0.6473931195184042,78.0,78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.18443191662261305,0.0,0.0,0.41592745556939253,0.546758391959382,0.546758391959382,99.0,99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
